uuid,country_code,habitat,education_level,normalized_job_code,gender,age,age_group,title,normalized_job_title,country_l
a9bfce90-d9a1-0133-f9da-0a81e8b09a82,FR,non-urban,high,8fd068c8d9be73abfa678856177b6c40,male,50 years old,40_65,Data Operations Director,data operations director,France
1501fb80-db5f-0133-f508-0a81e8b09a82,FR,non-urban,medium,,female,29 years old,26_39,,,France
f4240090-de1a-0133-0ba6-0a81e8b09a82,FR,urban,medium,a4d5b8b38f9513825d0d94a981ebe962,female,56 years old,40_65,Database Manager,database manager,France
f6ea2990-d8d6-0133-1b7d-0a81e8b09a82,FR,urban,low,76385cb24e831b3364279b9de5641d8f,male,54 years old,40_65,Automatic Data Processing Systems Security Specialist (ADP Systems Security),automatic data processing systems security specialist adp systems security,France
11ea4cf0-dcbe-0133-5f34-0a81e8b09a82,FR,urban,low,3161063d378eecc4581c5cdee46a2a6c,male,30 years old,26_39,Head of Information Systems and Data Processing,head of information systems and data processing,France
86b083b0-dadb-0133-6059-0a81e8b09a82,FR,non-urban,high,,male,25 years old,14_25,,,France
c0039c50-dd93-0133-0bb6-0a81e8b09a82,FR,urban,medium,,female,49 years old,40_65,,,France
1bc93100-dbaa-0133-90a5-0a81e8b09a82,FR,non-urban,low,,female,42 years old,40_65,,,France
9fafa460-dc01-0133-7d64-0a81e8b09a82,FR,non-urban,medium,,female,36 years old,26_39,,,France
a6ac2010-db1d-0133-51a1-0a81e8b09a82,FR,urban,high,e7b3e1c6a32c7247cd4857e4c3574165,male,45 years old,40_65,Data Processing Systems Analyst,data processing systems analyst,France
ed88f790-d954-0133-8888-0a81e8b09a82,FR,non-urban,low,,male,28 years old,26_39,,,France
3679caa0-da31-0133-ae12-0a81e8b09a82,FR,non-urban,medium,,female,17 years old,14_25,,,France
402e3e80-db1e-0133-54a3-0a81e8b09a82,FR,urban,medium,ccd7528fb38f16077360c5b67c9700c4,male,43 years old,40_65,Data Communications Analyst,data communications analyst,France
d65eaa80-d9b0-0133-fec0-0a81e8b09a82,FR,non-urban,medium,8fd068c8d9be73abfa678856177b6c40,male,32 years old,26_39,Data Operations Director,data operations director,France
4763fd10-d9b0-0133-fc74-0a81e8b09a82,FR,urban,high,a4d5b8b38f9513825d0d94a981ebe962,female,32 years old,26_39,Database Manager,database manager,France
7e5fb5e0-db13-0133-ebfe-0a81e8b09a82,FR,urban,high,,female,20 years old,14_25,,,France
e3a10c90-d913-0133-cc32-0a81e8b09a82,FR,urban,medium,996da29c84f5eed00da40c230f4c4078,male,58 years old,40_65,Data Entry Representative,data entry representative,France
4065a440-da7e-0133-dc0b-0a81e8b09a82,FR,urban,medium,679fb7003e0aedc14891fcd15dd846c5,male,37 years old,26_39,Database Specialist,database specialist,France
39cf4ba0-d8e9-0133-c3d2-0a81e8b09a82,FR,urban,high,775190277a849cba701b306a7b374c0a,female,29 years old,26_39,Data Officer,data officer,France
a36be8c0-da3b-0133-df9b-0a81e8b09a82,FR,urban,medium,,female,34 years old,26_39,,,France
ca3f5fb0-da0c-0133-2a2e-0a81e8b09a82,FR,urban,medium,e7b3e1c6a32c7247cd4857e4c3574165,male,51 years old,40_65,Data Processing Systems Analyst,data processing systems analyst,France
33ab2770-dba1-0133-26e9-0a81e8b09a82,FR,urban,high,2ca138b991c50dc6696238e5ad800142,male,41 years old,40_65,Database Software Technician,database software technician,France
93c3aef0-dbde-0133-964f-0a81e8b09a82,FR,non-urban,high,,female,36 years old,26_39,,,France
b09d91f0-d960-0133-7ca7-0a81e8b09a82,FR,urban,medium,fcaf4aac737e53ad24b9f32f08b8740f,male,53 years old,40_65,Computer or Data Processing Systems Consultant,computer or data processing systems consultant,France
c3bf2040-dbb1-0133-24c9-0a81e8b09a82,FR,urban,high,73d251075a710326ae436d9819246377,female,31 years old,26_39,Databases Software Consultant,databases software consultant,France
d6901aa0-dcc1-0133-5785-0a81e8b09a82,FR,non-urban,medium,,female,38 years old,26_39,,,France
ba934570-dcd1-0133-9acf-0a81e8b09a82,FR,non-urban,low,132aa9e82c5d4c8a395342d0a6e22c5c,female,43 years old,40_65,Electronic Data Interchange System Developer (EDI System Developer),electronic data interchange system developer edi system developer,France
1c28cb70-dbf1-0133-e881-0a81e8b09a82,FR,urban,high,cc2b26cc436bea36bda3bdd7367c411a,male,45 years old,40_65,Data Processing Auditor,data processing auditor,France
fe04d200-d96d-0133-0441-0a81e8b09a82,FR,urban,medium,,female,24 years old,14_25,,,France
296dac70-d92e-0133-3bd8-0a81e8b09a82,FR,non-urban,medium,,female,52 years old,40_65,,,France
052941e0-d9ac-0133-1e67-0a81e8b09a82,FR,non-urban,,,male,28 years old,26_39,,,France
12c690a0-dae1-0133-2bed-0a81e8b09a82,FR,urban,low,,female,27 years old,26_39,,,France
d0838a10-dcc5-0133-bf43-0a81e8b09a82,FR,urban,medium,,female,21 years old,14_25,,,France
18c6c1f0-db0f-0133-8677-0a81e8b09a82,FR,urban,high,375017ea3a1a97f5ea676def873bb25b,female,35 years old,26_39,Geographic Information Systems Data Specialist (GIS Data Specialist),geographic information systems data specialist gis data specialist,France
eab09e20-da26-0133-6c94-0a81e8b09a82,FR,urban,low,847165cfda6b1dc82ae22b967da8af2f,male,30 years old,26_39,Data Warehouse Developer,data warehouse developer,France
adbd4550-dbd1-0133-f033-0a81e8b09a82,FR,urban,no,375017ea3a1a97f5ea676def873bb25b,male,42 years old,40_65,Geographic Information Systems Data Specialist (GIS Data Specialist),geographic information systems data specialist gis data specialist,France
29bdf300-d963-0133-41dc-0a81e8b09a82,FR,non-urban,medium,,male,60 years old,40_65,,,France
941b24e0-d9b5-0133-9340-0a81e8b09a82,FR,urban,low,477b53ef09d37f098d5ed74f47fcbaec,female,33 years old,26_39,Data Base Design Analyst,data base design analyst,France
7ad14e50-db0d-0133-d23c-0a81e8b09a82,FR,non-urban,high,07b7555fa790debaf5b04d1409ad5f11,male,45 years old,40_65,Database Security Administrator,database security administrator,France
eacee440-dd29-0133-6da4-0a81e8b09a82,FR,non-urban,medium,,female,44 years old,40_65,,,France
c3faf9a0-db1f-0133-5b63-0a81e8b09a82,FR,urban,medium,77d124811ae6887bd4ff42b0e2b49116,male,41 years old,40_65,Data Warehouse Architect,data warehouse architect,France
02bb2a30-d8fb-0133-b976-0a81e8b09a82,FR,urban,medium,,male,52 years old,40_65,,,France
fb05f390-da59-0133-d6db-0a81e8b09a82,FR,non-urban,medium,,female,55 years old,40_65,,,France
29f29a00-dba3-0133-2dab-0a81e8b09a82,FR,non-urban,low,,male,41 years old,40_65,,,France
f5121850-da50-0133-382d-0a81e8b09a82,FR,urban,medium,c1b670eba9ccb65e7c99f7da116d5b9c,female,30 years old,26_39,Database Architect,database architect,France
54ccd890-dade-0133-223c-0a81e8b09a82,FR,urban,high,5db2c8d6539f983e1ca3d7c5b939e190,male,44 years old,40_65,Database Administration Associate,database administration associate,France
814dc2b0-d8ef-0133-112d-0a81e8b09a82,FR,urban,high,a12a16280e22220f9354333f6fe1b22a,male,40 years old,40_65,Geographic Information Systems Data Administrator (GIS Data Administrator),geographic information systems data administrator gis data administrator,France
814c6360-db07-0133-c37a-0a81e8b09a82,FR,urban,medium,1a281bf4bd1fe9b2a6e464e508bea167,female,26 years old,26_39,Data Storage Specialist,data storage specialist,France
b85741b0-d8bd-0133-0cd9-0a81e8b09a82,FR,urban,low,,male,55 years old,40_65,,,France
488d96b0-dcac-0133-e932-0a81e8b09a82,FR,urban,medium,76385cb24e831b3364279b9de5641d8f,male,32 years old,26_39,Automatic Data Processing Systems Security Specialist (ADP Systems Security),automatic data processing systems security specialist adp systems security,France
3aaef0c0-d8e2-0133-b599-0a81e8b09a82,FR,urban,medium,,male,18 years old,14_25,,,France
1365f4c0-db10-0133-0ea7-0a81e8b09a82,FR,urban,high,0de6170ccbed08e62b2e5862d5846a43,male,59 years old,40_65,Database Tester,database tester,France
8aeb7330-da84-0133-dbb0-0a81e8b09a82,FR,non-urban,medium,,male,37 years old,26_39,,,France
20099a60-d948-0133-17f9-0a81e8b09a82,FR,urban,high,3161063d378eecc4581c5cdee46a2a6c,male,40 years old,40_65,Head of Information Systems and Data Processing,head of information systems and data processing,France
e1774910-dba1-0133-2923-0a81e8b09a82,FR,non-urban,high,2173ff3afd8d28192f7cf119af201940,male,41 years old,40_65,Data Modeling Specialist,data modeling specialist,France
5c305830-dcba-0133-0f7d-0a81e8b09a82,FR,urban,high,,female,20 years old,14_25,,,France
64293b90-d998-0133-7abd-0a81e8b09a82,FR,non-urban,high,0de6170ccbed08e62b2e5862d5846a43,male,30 years old,26_39,Database Tester,database tester,France
05e73b20-dcc2-0133-587b-0a81e8b09a82,FR,urban,medium,7aecc34a90868aac810bf3693b11534e,female,47 years old,40_65,Clinical Trials Data Coordinator,clinical trials data coordinator,France
ce369ce0-dad1-0133-4899-0a81e8b09a82,FR,urban,medium,d4624ed8068d24948e18303212593cd6,male,25 years old,juvenile,Data Architect,data architect,France
204f1c90-d8d4-0133-61c2-0a81e8b09a82,FR,urban,,,male,25 years old,14_25,,,France
a15ee5c0-dcbf-0133-4b52-0a81e8b09a82,FR,urban,high,36675c937946c8a4fc5de7d0b4c850de,female,25 years old,14_25,Data Warehousing Engineer,data warehousing engineer,France
0c6a9af0-d996-0133-7071-0a81e8b09a82,FR,urban,low,897ef18a9321616495831a4b4b0c1bb2,male,59 years old,40_65,Data Communications Software Consultant,data communications software consultant,France
785deea0-dad2-0133-4a85-0a81e8b09a82,FR,non-urban,no,,female,31 years old,26_39,,,France
34a39430-da85-0133-df13-0a81e8b09a82,FR,non-urban,low,,male,18 years old,juvenile,,,France
033dc9d0-da72-0133-cbde-0a81e8b09a82,FR,non-urban,medium,ced804d972b03cca6d523ec8925a7943,male,35 years old,26_39,Oracle Database Administrator (Oracle DBA),oracle database administrator oracle dba,France
f581fe00-da73-0133-0f59-0a81e8b09a82,FR,urban,high,,female,45 years old,40_65,,,France
bb786530-d960-0133-7cc1-0a81e8b09a82,FR,urban,,36ac256201657eeaa67ee95aaae3cd54,female,27 years old,26_39,Data Warehousing Specialist,data warehousing specialist,France
589053b0-da2f-0133-a634-0a81e8b09a82,FR,urban,low,,female,42 years old,40_65,,,France
cb69ce50-dcc7-0133-eb24-0a81e8b09a82,FR,urban,low,,male,18 years old,juvenile,,,France
526797b0-da39-0133-5607-0a81e8b09a82,FR,non-urban,low,,male,43 years old,40_65,,,France
20b14750-d8b7-0133-0108-0a81e8b09a82,FR,urban,high,7aecc34a90868aac810bf3693b11534e,female,39 years old,26_39,Clinical Trials Data Coordinator,clinical trials data coordinator,France
88c5ad10-d986-0133-3983-0a81e8b09a82,FR,urban,,,female,23 years old,14_25,,,France
ff134fe0-dbac-0133-cda1-0a81e8b09a82,FR,urban,high,ec3d88b2fd083b870b8c5a603898ed39,female,33 years old,26_39,Databases Computer Consultant,databases computer consultant,France
abadfb60-dccc-0133-f8dc-0a81e8b09a82,FR,urban,no,,female,43 years old,40_65,,,France
fef8b510-da82-0133-6ca7-0a81e8b09a82,FR,urban,high,,female,27 years old,26_39,,,France
abbd0c60-d8e3-0133-b97a-0a81e8b09a82,FR,urban,medium,970eb38c7b3eb080466052ea994af189,male,58 years old,40_65,Internet Database Specialist,internet database specialist,France
8b8ab0d0-de26-0133-5fe6-0a81e8b09a82,FR,urban,medium,1f8576bdffa64f492405d02b842c41a6,female,47 years old,40_65,Data Management Associate,data management associate,France
82277f80-dd28-0133-6ae3-0a81e8b09a82,FR,non-urban,medium,,male,47 years old,40_65,,,France
8ee97950-d8db-0133-99ae-0a81e8b09a82,FR,urban,medium,,male,25 years old,juvenile,,,France
169e0120-d8c9-0133-a14d-0a81e8b09a82,FR,non-urban,high,1f8576bdffa64f492405d02b842c41a6,male,40 years old,40_65,Data Management Associate,data management associate,France
64cbf1b0-dbde-0133-9594-0a81e8b09a82,FR,non-urban,medium,e2f68bf748aea2c7d2254550c0c92b23,male,40 years old,40_65,Director of Data Operations,director of data operations,France
8b95e6e0-d8c9-0133-a29f-0a81e8b09a82,FR,urban,high,,female,45 years old,40_65,,,France
0667c310-da66-0133-a648-0a81e8b09a82,FR,urban,low,38a15ceadcdd6d4db16a88fa1a72b083,female,49 years old,40_65,Data Warehouse Analyst,data warehouse analyst,France
247b9b10-da6e-0133-e065-0a81e8b09a82,FR,urban,,,male,25 years old,juvenile,,,France
a1ffc870-de08-0133-0877-0a81e8b09a82,FR,urban,low,,female,62 years old,40_65,,,France
ff6a2620-daa3-0133-56f1-0a81e8b09a82,FR,urban,medium,,female,29 years old,26_39,,,France
24a11b40-d9b1-0133-0033-0a81e8b09a82,FR,urban,high,7bb15eefb19ed09c59349baad7e8469e,male,25 years old,14_25,Database Coordinator,database coordinator,France
85976150-d99c-0133-b10a-0a81e8b09a82,FR,urban,medium,,male,29 years old,26_39,,,France
c8ed9400-db1c-0133-4d0a-0a81e8b09a82,FR,urban,high,c1b670eba9ccb65e7c99f7da116d5b9c,male,44 years old,40_65,Database Architect,database architect,France
ff89f310-da2a-0133-4442-0a81e8b09a82,FR,non-urban,low,,female,16 years old,14_25,,,France
e91aabf0-dc11-0133-628c-0a81e8b09a82,FR,non-urban,high,07b7555fa790debaf5b04d1409ad5f11,female,48 years old,40_65,Database Security Administrator,database security administrator,France
21423530-d985-0133-3274-0a81e8b09a82,FR,urban,low,,female,20 years old,14_25,,,France
3c1dec40-da83-0133-6da8-0a81e8b09a82,FR,urban,no,5db2c8d6539f983e1ca3d7c5b939e190,female,20 years old,14_25,Database Administration Associate,database administration associate,France
10c01730-dc60-0133-aecc-0a81e8b09a82,FR,non-urban,high,04c82eae29e1c4a30eac0710b74ab276,female,51 years old,40_65,Database Marketing Analyst,database marketing analyst,France
21622230-d967-0133-ae99-0a81e8b09a82,FR,urban,medium,,male,40 years old,40_65,,,France
f22fe4a0-de0a-0133-efc2-0a81e8b09a82,FR,urban,no,,female,43 years old,40_65,,,France
4a033ba0-d9ad-0133-89ac-0a81e8b09a82,FR,urban,high,141ddda0f613da65a280521247de0e9f,female,41 years old,40_65,Data Administrator,data administrator,France
c938e7a0-db7e-0133-62a8-0a81e8b09a82,FR,non-urban,high,,male,62 years old,40_65,,,France
7292ab30-dbc8-0133-a16a-0a81e8b09a82,FR,non-urban,high,970eb38c7b3eb080466052ea994af189,female,43 years old,40_65,Internet Database Specialist,internet database specialist,France
06da6930-d99a-0133-1a3a-0a81e8b09a82,FR,urban,low,a4d5b8b38f9513825d0d94a981ebe962,male,30 years old,26_39,Database Manager,database manager,France
1b08cc30-dcb3-0133-7aa6-0a81e8b09a82,FR,non-urban,high,1295a187473fd2f53427769fc7a4c02e,male,45 years old,40_65,Clinical Data Management Associate Director,clinical data management associate director,France
1b1519f0-dafe-0133-5f25-0a81e8b09a82,FR,non-urban,high,45033f83b6e0309eca9bcd76917f15d0,female,46 years old,40_65,Database Modeler,database modeler,France
98bbfc00-db5d-0133-f15a-0a81e8b09a82,FR,urban,medium,,female,19 years old,14_25,,,France
8c0e7b50-da4b-0133-274c-0a81e8b09a82,FR,urban,high,5db2c8d6539f983e1ca3d7c5b939e190,male,35 years old,26_39,Database Administration Associate,database administration associate,France
c6130560-da64-0133-3452-0a81e8b09a82,FR,urban,medium,,male,23 years old,14_25,,,France
ecce6c50-dad1-0133-48de-0a81e8b09a82,FR,urban,high,,female,45 years old,40_65,,,France
ffe6bd40-d98a-0133-a373-0a81e8b09a82,FR,non-urban,medium,ac47656fd51c2cd8037057262c910dc4,male,53 years old,40_65,Data Processing Manager,data processing manager,France
f3ed2fc0-d99f-0133-9e65-0a81e8b09a82,FR,non-urban,high,847165cfda6b1dc82ae22b967da8af2f,male,43 years old,40_65,Data Warehouse Developer,data warehouse developer,France
b9b4a870-db0c-0133-3d6c-0a81e8b09a82,FR,non-urban,low,,female,15 years old,14_25,,,France
38eb90d0-dacd-0133-7b00-0a81e8b09a82,FR,urban,high,049a3f3a2b5f85cb2971ba77ad66e10c,female,33 years old,26_39,Data Coordinator,data coordinator,France
117a4e40-dcc8-0133-ec92-0a81e8b09a82,FR,urban,high,049a3f3a2b5f85cb2971ba77ad66e10c,female,21 years old,14_25,Data Coordinator,data coordinator,France
c9a52b10-db1d-0133-5232-0a81e8b09a82,FR,urban,high,,female,26 years old,26_39,,,France
21eecf00-d9a0-0133-9f3d-0a81e8b09a82,FR,urban,low,,female,45 years old,40_65,,,France
8c9823b0-dba7-0133-4d8e-0a81e8b09a82,FR,non-urban,low,ac9f868b5c3e7cb3f31bcead5dadeb71,male,51 years old,40_65,Micro Computer Data Processor,micro computer data processor,France
65ef5860-d981-0133-f63a-0a81e8b09a82,FR,non-urban,low,,female,18 years old,14_25,,,France
f9a393e0-dcac-0133-ebfc-0a81e8b09a82,FR,urban,high,141ddda0f613da65a280521247de0e9f,male,31 years old,26_39,Data Administrator,data administrator,France
18cb1c30-da63-0133-3d16-0a81e8b09a82,FR,urban,high,a003702c0cea282e17967772dd83de5e,female,51 years old,40_65,Data Security Analyst,data security analyst,France
8cb8f930-d9ac-0133-8c15-0a81e8b09a82,FR,urban,high,,male,23 years old,14_25,,,France
c678dfd0-dc00-0133-fc63-0a81e8b09a82,FR,urban,medium,ccf2c4daae069f054cada4c911819a17,male,42 years old,40_65,Scientific Database Curator,scientific database curator,France
72ef91e0-db56-0133-f228-0a81e8b09a82,FR,urban,medium,,female,18 years old,14_25,,,France
d91aa390-db2f-0133-6e38-0a81e8b09a82,FR,urban,no,45033f83b6e0309eca9bcd76917f15d0,male,42 years old,40_65,Database Modeler,database modeler,France
c9d984f0-da26-0133-6c0f-0a81e8b09a82,FR,urban,high,16b67d7f57698455aefbc1ae1b358b50,male,31 years old,26_39,Database Engineer,database engineer,France
c6bf5090-df42-0133-6812-0a81e8b09a82,FR,urban,low,,female,48 years old,40_65,,,France
a2de5bb0-da6c-0133-7cb8-0a81e8b09a82,FR,non-urban,high,861a9b9151e11362eb3c77ca914172d0,female,41 years old,40_65,Automatic Data Processing Planner,automatic data processing planner,France
90389cd0-dcb3-0133-7c6c-0a81e8b09a82,FR,non-urban,medium,5db2c8d6539f983e1ca3d7c5b939e190,male,38 years old,26_39,Database Administration Associate,database administration associate,France
936bd5d0-d8c2-0133-c5db-0a81e8b09a82,FR,urban,medium,,male,40 years old,40_65,,,France
6616c0c0-dbad-0133-4eda-0a81e8b09a82,FR,urban,medium,,female,41 years old,40_65,,,France
04b8dfa0-d8f6-0133-aeb8-0a81e8b09a82,FR,urban,medium,,male,19 years old,14_25,,,France
3d692b20-d9a5-0133-2067-0a81e8b09a82,FR,urban,high,3833bd699e7afe4665b595f282da0387,male,32 years old,26_39,Database Development and Administration Project Manager,database development and administration project manager,France
ad21c0e0-d996-0133-734b-0a81e8b09a82,FR,non-urban,low,,female,16 years old,juvenile,,,France
aa12f700-dd96-0133-b510-0a81e8b09a82,FR,urban,high,77d124811ae6887bd4ff42b0e2b49116,female,41 years old,40_65,Data Warehouse Architect,data warehouse architect,France
fd7c7f20-d9b5-0133-9539-0a81e8b09a82,FR,non-urban,low,,male,62 years old,40_65,,,France
9c772820-dc00-0133-fbb1-0a81e8b09a82,FR,urban,medium,,female,50 years old,40_65,,,France
f70298f0-d963-0133-438f-0a81e8b09a82,FR,urban,low,e7b3e1c6a32c7247cd4857e4c3574165,male,48 years old,40_65,Data Processing Systems Analyst,data processing systems analyst,France
aa13dfe0-da61-0133-333a-0a81e8b09a82,FR,urban,high,781f5d3a80812531fdc81125a527a626,female,35 years old,26_39,Data Warehouse Specialist,data warehouse specialist,France
db511ca0-d940-0133-c50f-0a81e8b09a82,FR,urban,medium,edc64316da9707432443c7a4461abe6c,male,43 years old,40_65,Data Security Administrator,data security administrator,France
